REGION,SETTLEMENTDATE,TOTALDEMAND,PRICECATEGORY
VIC1,25/07/2021 17:30,6429.89,MEDIUM
VIC1,25/07/2021 18:00,6749.13,MEDIUM
VIC1,25/07/2021 18:30,6817.65,HIGH
VIC1,25/07/2021 19:00,6706.39,MEDIUM
VIC1,25/07/2021 19:30,6497.67,MEDIUM
VIC1,25/07/2021 20:00,6325.88,MEDIUM
VIC1,25/07/2021 20:30,6142.81,MEDIUM
VIC1,25/07/2021 21:00,5958.1,MEDIUM
VIC1,25/07/2021 21:30,5829.03,MEDIUM
VIC1,25/07/2021 22:00,5556.1,LOW
VIC1,25/07/2021 22:30,5339.22,LOW
VIC1,25/07/2021 23:00,5102.59,LOW
VIC1,25/07/2021 23:30,5156.25,LOW
VIC1,26/07/2021 0:00,5105.18,LOW
VIC1,26/07/2021 0:30,4935.35,LOW
VIC1,26/07/2021 1:00,4753.63,LOW
VIC1,26/07/2021 1:30,4609.17,LOW
VIC1,26/07/2021 2:00,4415.04,LOW
VIC1,26/07/2021 2:30,4335.24,LOW
VIC1,26/07/2021 3:00,4194.82,LOW
VIC1,26/07/2021 3:30,4172.36,LOW
VIC1,26/07/2021 4:00,4116.52,LOW
VIC1,26/07/2021 4:30,4117.95,LOW
VIC1,26/07/2021 5:00,4135.34,LOW
VIC1,26/07/2021 5:30,4300.59,LOW
VIC1,26/07/2021 6:00,4564.54,LOW
VIC1,26/07/2021 6:30,5003.96,LOW
VIC1,26/07/2021 7:00,5334.15,LOW
VIC1,26/07/2021 7:30,5723.93,MEDIUM
VIC1,26/07/2021 8:00,6073.96,MEDIUM
VIC1,26/07/2021 8:30,6392.96,MEDIUM
VIC1,26/07/2021 9:00,6475.73,MEDIUM
VIC1,26/07/2021 9:30,6436.55,MEDIUM
VIC1,26/07/2021 10:00,6172.51,MEDIUM
VIC1,26/07/2021 10:30,5989.34,LOW
VIC1,26/07/2021 11:00,5826.24,LOW
VIC1,26/07/2021 11:30,5594.94,LOW
VIC1,26/07/2021 12:00,5572.09,LOW
VIC1,26/07/2021 12:30,5643.39,LOW
VIC1,26/07/2021 13:00,5666.56,LOW
VIC1,26/07/2021 13:30,5614.6,LOW
VIC1,26/07/2021 14:00,5550.17,LOW
VIC1,26/07/2021 14:30,5596.42,LOW
VIC1,26/07/2021 15:00,5595.98,LOW
VIC1,26/07/2021 15:30,5660.58,LOW
VIC1,26/07/2021 16:00,5752.92,LOW
VIC1,26/07/2021 16:30,5859.77,LOW
VIC1,26/07/2021 17:00,6090.48,MEDIUM
VIC1,26/07/2021 17:30,6357.43,HIGH
VIC1,26/07/2021 18:00,6672.13,HIGH
VIC1,26/07/2021 18:30,6763.92,MEDIUM
VIC1,26/07/2021 19:00,6584.15,MEDIUM
VIC1,26/07/2021 19:30,6378.72,MEDIUM
VIC1,26/07/2021 20:00,6230.75,MEDIUM
VIC1,26/07/2021 20:30,6027.02,MEDIUM
VIC1,26/07/2021 21:00,5869.1,LOW
VIC1,26/07/2021 21:30,5716.9,MEDIUM
VIC1,26/07/2021 22:00,5444.85,MEDIUM
VIC1,26/07/2021 22:30,5270.18,LOW
VIC1,26/07/2021 23:00,5114.2,LOW
VIC1,26/07/2021 23:30,5226.52,LOW
VIC1,27/07/2021 0:00,5115.05,LOW
VIC1,27/07/2021 0:30,4862.31,LOW
VIC1,27/07/2021 1:00,4669.64,LOW
VIC1,27/07/2021 1:30,4557.82,LOW
VIC1,27/07/2021 2:00,4388.25,LOW
VIC1,27/07/2021 2:30,4286.67,LOW
VIC1,27/07/2021 3:00,4154.79,LOW
VIC1,27/07/2021 3:30,4110.83,LOW
VIC1,27/07/2021 4:00,4097.33,LOW
VIC1,27/07/2021 4:30,4134.47,LOW
VIC1,27/07/2021 5:00,4198.92,LOW
VIC1,27/07/2021 5:30,4336.38,LOW
VIC1,27/07/2021 6:00,4584.15,LOW
VIC1,27/07/2021 6:30,5008.67,LOW
VIC1,27/07/2021 7:00,5248.97,LOW
VIC1,27/07/2021 7:30,5634.97,MEDIUM
VIC1,27/07/2021 8:00,5902.39,MEDIUM
VIC1,27/07/2021 8:30,6045.96,MEDIUM
VIC1,27/07/2021 9:00,5958.78,LOW
VIC1,27/07/2021 9:30,5705.83,LOW
VIC1,27/07/2021 10:00,5272.05,LOW
VIC1,27/07/2021 10:30,5116.25,LOW
VIC1,27/07/2021 11:00,5119.66,LOW
VIC1,27/07/2021 11:30,4975.22,LOW
VIC1,27/07/2021 12:00,4805.23,LOW
VIC1,27/07/2021 12:30,4939.01,LOW
VIC1,27/07/2021 13:00,5061.16,LOW
VIC1,27/07/2021 13:30,5141.64,LOW
VIC1,27/07/2021 14:00,5242.82,LOW
VIC1,27/07/2021 14:30,5300.28,LOW
VIC1,27/07/2021 15:00,5163.2,LOW
VIC1,27/07/2021 15:30,5205.59,LOW
VIC1,27/07/2021 16:00,5347.04,LOW
VIC1,27/07/2021 16:30,5495.02,LOW
VIC1,27/07/2021 17:00,5728.12,LOW
VIC1,27/07/2021 17:30,6066.05,HIGH
VIC1,27/07/2021 18:00,6493.02,HIGH
VIC1,27/07/2021 18:30,6646.82,HIGH
VIC1,27/07/2021 19:00,6498.73,MEDIUM
VIC1,27/07/2021 19:30,6305.03,MEDIUM
VIC1,27/07/2021 20:00,6105.69,MEDIUM
VIC1,27/07/2021 20:30,5910.25,MEDIUM
VIC1,27/07/2021 21:00,5744.08,MEDIUM
VIC1,27/07/2021 21:30,5550.18,LOW
VIC1,27/07/2021 22:00,5221.19,LOW
VIC1,27/07/2021 22:30,4955.23,LOW
VIC1,27/07/2021 23:00,4797.52,LOW
VIC1,27/07/2021 23:30,4862.88,LOW
VIC1,28/07/2021 0:00,4765.08,LOW
VIC1,28/07/2021 0:30,4562.25,LOW
VIC1,28/07/2021 1:00,4410.25,LOW
VIC1,28/07/2021 1:30,4253.67,LOW
VIC1,28/07/2021 2:00,4113.36,LOW
VIC1,28/07/2021 2:30,3950.12,LOW
VIC1,28/07/2021 3:00,3838.9,LOW
VIC1,28/07/2021 3:30,3791.03,LOW
VIC1,28/07/2021 4:00,3743.42,LOW
VIC1,28/07/2021 4:30,3778.22,LOW
VIC1,28/07/2021 5:00,3961.48,LOW
VIC1,28/07/2021 5:30,4122.96,LOW
VIC1,28/07/2021 6:00,4350.04,LOW
VIC1,28/07/2021 6:30,4787.06,LOW
VIC1,28/07/2021 7:00,5262.96,LOW
VIC1,28/07/2021 7:30,5558.43,LOW
VIC1,28/07/2021 8:00,5864.55,MEDIUM
VIC1,28/07/2021 8:30,5917.14,LOW
VIC1,28/07/2021 9:00,5855.21,LOW
VIC1,28/07/2021 9:30,5821.98,LOW
VIC1,28/07/2021 10:00,5699.17,LOW
VIC1,28/07/2021 10:30,5614.7,LOW
VIC1,28/07/2021 11:00,5341.69,LOW
VIC1,28/07/2021 11:30,5042.24,LOW
VIC1,28/07/2021 12:00,4851.14,LOW
VIC1,28/07/2021 12:30,4808.18,LOW
VIC1,28/07/2021 13:00,4734.64,LOW
VIC1,28/07/2021 13:30,4781.78,LOW
VIC1,28/07/2021 14:00,5162.63,LOW
VIC1,28/07/2021 14:30,5434.32,LOW
VIC1,28/07/2021 15:00,5596.48,LOW
VIC1,28/07/2021 15:30,5592.91,LOW
VIC1,28/07/2021 16:00,5573.14,LOW
VIC1,28/07/2021 16:30,5842.55,LOW
VIC1,28/07/2021 17:00,6148.3,LOW
VIC1,28/07/2021 17:30,6527.24,MEDIUM
VIC1,28/07/2021 18:00,6933.04,HIGH
VIC1,28/07/2021 18:30,7125.58,HIGH
VIC1,28/07/2021 19:00,7042.05,HIGH
VIC1,28/07/2021 19:30,6819.94,MEDIUM
VIC1,28/07/2021 20:00,6768.72,MEDIUM
VIC1,28/07/2021 20:30,6515.69,MEDIUM
VIC1,28/07/2021 21:00,6370.46,MEDIUM
VIC1,28/07/2021 21:30,6198.83,MEDIUM
VIC1,28/07/2021 22:00,5886.82,MEDIUM
VIC1,28/07/2021 22:30,5586.12,LOW
VIC1,28/07/2021 23:00,5276.2,LOW
VIC1,28/07/2021 23:30,5332.82,LOW
VIC1,29/07/2021 0:00,5252.86,LOW
VIC1,29/07/2021 0:30,5045.41,LOW
VIC1,29/07/2021 1:00,4906.15,LOW
VIC1,29/07/2021 1:30,4712,LOW
VIC1,29/07/2021 2:00,4546.07,LOW
VIC1,29/07/2021 2:30,4411.16,LOW
VIC1,29/07/2021 3:00,4306.83,LOW
VIC1,29/07/2021 3:30,4297.87,LOW
VIC1,29/07/2021 4:00,4237.96,LOW
VIC1,29/07/2021 4:30,4296.68,LOW
VIC1,29/07/2021 5:00,4332.3,LOW
VIC1,29/07/2021 5:30,4581.6,LOW
VIC1,29/07/2021 6:00,4849.67,LOW
VIC1,29/07/2021 6:30,5309.04,MEDIUM
VIC1,29/07/2021 7:00,5802.81,MEDIUM
VIC1,29/07/2021 7:30,6263.32,HIGH
VIC1,29/07/2021 8:00,6680.2,HIGH
VIC1,29/07/2021 8:30,6823.1,MEDIUM
VIC1,29/07/2021 9:00,6685.14,MEDIUM
VIC1,29/07/2021 9:30,6560.6,LOW
VIC1,29/07/2021 10:00,6228.49,LOW
VIC1,29/07/2021 10:30,5835.8,LOW
VIC1,29/07/2021 11:00,5539.52,LOW
VIC1,29/07/2021 11:30,5347.98,LOW
VIC1,29/07/2021 12:00,5328.81,LOW
VIC1,29/07/2021 12:30,5095.65,LOW
VIC1,29/07/2021 13:00,4894.12,LOW
VIC1,29/07/2021 13:30,4889.69,LOW
VIC1,29/07/2021 14:00,4841.42,LOW
VIC1,29/07/2021 14:30,4863.02,LOW
VIC1,29/07/2021 15:00,4928.3,LOW
VIC1,29/07/2021 15:30,5081.67,LOW
VIC1,29/07/2021 16:00,5397.56,LOW
VIC1,29/07/2021 16:30,5807.63,LOW
VIC1,29/07/2021 17:00,6153.24,MEDIUM
VIC1,29/07/2021 17:30,6491.69,MEDIUM
VIC1,29/07/2021 18:00,6828.61,HIGH
VIC1,29/07/2021 18:30,6990.16,EXTREME
VIC1,29/07/2021 19:00,6967.49,HIGH
VIC1,29/07/2021 19:30,6812.28,MEDIUM
VIC1,29/07/2021 20:00,6687.59,MEDIUM
VIC1,29/07/2021 20:30,6552.19,MEDIUM
VIC1,29/07/2021 21:00,6337.6,MEDIUM
VIC1,29/07/2021 21:30,6111.27,MEDIUM
VIC1,29/07/2021 22:00,5816.21,LOW
VIC1,29/07/2021 22:30,5530.39,LOW
VIC1,29/07/2021 23:00,5184.41,LOW
VIC1,29/07/2021 23:30,5311.32,LOW
VIC1,30/07/2021 0:00,5198.28,LOW
VIC1,30/07/2021 0:30,4998.34,LOW
VIC1,30/07/2021 1:00,4839.64,LOW
VIC1,30/07/2021 1:30,4693.01,LOW
VIC1,30/07/2021 2:00,4453.12,LOW
VIC1,30/07/2021 2:30,4300.05,LOW
VIC1,30/07/2021 3:00,4195.03,LOW
VIC1,30/07/2021 3:30,4158.35,LOW
VIC1,30/07/2021 4:00,4137.43,LOW
VIC1,30/07/2021 4:30,4169.09,LOW
VIC1,30/07/2021 5:00,4284.04,LOW
VIC1,30/07/2021 5:30,4550.68,LOW
VIC1,30/07/2021 6:00,4775.21,LOW
VIC1,30/07/2021 6:30,5150.87,LOW
VIC1,30/07/2021 7:00,5619.41,LOW
VIC1,30/07/2021 7:30,6009.6,LOW
VIC1,30/07/2021 8:00,6364.77,LOW
VIC1,30/07/2021 8:30,6396.94,LOW
VIC1,30/07/2021 9:00,6203.27,LOW
VIC1,30/07/2021 9:30,5944.18,LOW
VIC1,30/07/2021 10:00,5617.82,LOW
VIC1,30/07/2021 10:30,5252.72,LOW
VIC1,30/07/2021 11:00,5023.75,LOW
VIC1,30/07/2021 11:30,4922.58,LOW
VIC1,30/07/2021 12:00,4803.85,LOW
VIC1,30/07/2021 12:30,4668.04,LOW
VIC1,30/07/2021 13:00,4679.71,LOW
VIC1,30/07/2021 13:30,4829.35,LOW
VIC1,30/07/2021 14:00,5026.59,LOW
VIC1,30/07/2021 14:30,5310.11,LOW
VIC1,30/07/2021 15:00,5464.74,LOW
VIC1,30/07/2021 15:30,5520.75,LOW
VIC1,30/07/2021 16:00,5752.29,LOW
VIC1,30/07/2021 16:30,5995.32,LOW
VIC1,30/07/2021 17:00,6190.96,MEDIUM
VIC1,30/07/2021 17:30,6394.85,MEDIUM
VIC1,30/07/2021 18:00,6624.87,HIGH
VIC1,30/07/2021 18:30,6684.48,MEDIUM
VIC1,30/07/2021 19:00,6625.78,MEDIUM
VIC1,30/07/2021 19:30,6452.18,MEDIUM
VIC1,30/07/2021 20:00,6300.54,MEDIUM
VIC1,30/07/2021 20:30,6135.7,MEDIUM
VIC1,30/07/2021 21:00,5977.74,MEDIUM
VIC1,30/07/2021 21:30,5840.58,MEDIUM
VIC1,30/07/2021 22:00,5627.41,LOW
VIC1,30/07/2021 22:30,5410.26,LOW
VIC1,30/07/2021 23:00,5209.62,LOW
VIC1,30/07/2021 23:30,5263.36,LOW
VIC1,31/07/2021 0:00,5124.8,LOW
VIC1,31/07/2021 0:30,4891.18,LOW
VIC1,31/07/2021 1:00,4697.23,LOW
VIC1,31/07/2021 1:30,4527.83,LOW
VIC1,31/07/2021 2:00,4364.31,LOW
VIC1,31/07/2021 2:30,4174.94,LOW
VIC1,31/07/2021 3:00,4053.63,LOW
VIC1,31/07/2021 3:30,3976,LOW
VIC1,31/07/2021 4:00,3929.53,LOW
VIC1,31/07/2021 4:30,3940.47,LOW
VIC1,31/07/2021 5:00,3974.11,LOW
VIC1,31/07/2021 5:30,4011.06,LOW
VIC1,31/07/2021 6:00,3979.3,LOW
VIC1,31/07/2021 6:30,4183.81,LOW
VIC1,31/07/2021 7:00,4393.71,LOW
VIC1,31/07/2021 7:30,4557.07,LOW
VIC1,31/07/2021 8:00,4799.49,LOW
VIC1,31/07/2021 8:30,5018.78,LOW
VIC1,31/07/2021 9:00,4873.6,LOW
VIC1,31/07/2021 9:30,4667.42,LOW
VIC1,31/07/2021 10:00,4425.34,LOW
VIC1,31/07/2021 10:30,4183.17,LOW
VIC1,31/07/2021 11:00,3972.82,LOW
VIC1,31/07/2021 11:30,3808.44,LOW
VIC1,31/07/2021 12:00,3725.47,LOW
VIC1,31/07/2021 12:30,3651.12,LOW
VIC1,31/07/2021 13:00,3550.08,LOW
VIC1,31/07/2021 13:30,3568.07,LOW
VIC1,31/07/2021 14:00,3715.81,LOW
VIC1,31/07/2021 14:30,3990.77,LOW
VIC1,31/07/2021 15:00,4118.99,LOW
VIC1,31/07/2021 15:30,4165.33,LOW
VIC1,31/07/2021 16:00,4473.47,LOW
VIC1,31/07/2021 16:30,4863.55,MEDIUM
VIC1,31/07/2021 17:00,5207.91,MEDIUM
VIC1,31/07/2021 17:30,5604.74,MEDIUM
VIC1,31/07/2021 18:00,5924.13,HIGH
VIC1,31/07/2021 18:30,6018.75,HIGH
VIC1,31/07/2021 19:00,5947.83,MEDIUM
VIC1,31/07/2021 19:30,5703.27,MEDIUM
VIC1,31/07/2021 20:00,5544.81,MEDIUM
VIC1,31/07/2021 20:30,5437.96,MEDIUM
VIC1,31/07/2021 21:00,5382.91,MEDIUM
VIC1,31/07/2021 21:30,5375.59,HIGH
VIC1,31/07/2021 22:00,5276.65,MEDIUM
VIC1,31/07/2021 22:30,5216.46,HIGH
VIC1,31/07/2021 23:00,5115.37,MEDIUM
VIC1,31/07/2021 23:30,5227.57,MEDIUM
VIC1,1/08/2021 0:00,5131.69,MEDIUM
VIC1,1/08/2021 0:30,4897.23,MEDIUM
VIC1,1/08/2021 1:00,4705.81,MEDIUM
VIC1,1/08/2021 1:30,4538.53,MEDIUM
VIC1,1/08/2021 2:00,4350.44,MEDIUM
VIC1,1/08/2021 2:30,4170.25,LOW
VIC1,1/08/2021 3:00,4073.41,LOW
VIC1,1/08/2021 3:30,3961.8,LOW
VIC1,1/08/2021 4:00,3941.72,LOW
VIC1,1/08/2021 4:30,3879.34,LOW
VIC1,1/08/2021 5:00,3897.16,LOW
VIC1,1/08/2021 5:30,3942.25,LOW
VIC1,1/08/2021 6:00,4024.65,LOW
VIC1,1/08/2021 6:30,4106.58,LOW
VIC1,1/08/2021 7:00,4258.86,MEDIUM
VIC1,1/08/2021 7:30,4388.35,MEDIUM
VIC1,1/08/2021 8:00,4597.79,LOW
VIC1,1/08/2021 8:30,4762.36,MEDIUM
VIC1,1/08/2021 9:00,4728.55,LOW
VIC1,1/08/2021 9:30,4565.64,LOW
VIC1,1/08/2021 10:00,4374.69,LOW
VIC1,1/08/2021 10:30,4137.82,LOW
VIC1,1/08/2021 11:00,3867.42,LOW
VIC1,1/08/2021 11:30,3647.58,LOW
VIC1,1/08/2021 12:00,3527.03,LOW
VIC1,1/08/2021 12:30,3518.24,LOW
VIC1,1/08/2021 13:00,3420.21,LOW
VIC1,1/08/2021 13:30,3454.22,LOW
VIC1,1/08/2021 14:00,3494.87,LOW
VIC1,1/08/2021 14:30,3618.57,LOW
VIC1,1/08/2021 15:00,3779.46,LOW
VIC1,1/08/2021 15:30,3974.16,LOW
VIC1,1/08/2021 16:00,4299.77,LOW
VIC1,1/08/2021 16:30,4733.15,MEDIUM
VIC1,1/08/2021 17:00,5198.27,MEDIUM
VIC1,1/08/2021 17:30,5737.18,MEDIUM
VIC1,1/08/2021 18:00,6219.47,EXTREME
VIC1,1/08/2021 18:30,6526.06,EXTREME
VIC1,1/08/2021 19:00,6486.59,HIGH
VIC1,1/08/2021 19:30,6374.46,HIGH
VIC1,1/08/2021 20:00,6245.71,HIGH
VIC1,1/08/2021 20:30,6115.84,HIGH
VIC1,1/08/2021 21:00,5945.47,MEDIUM
VIC1,1/08/2021 21:30,5768.26,MEDIUM
VIC1,1/08/2021 22:00,5562.21,MEDIUM
VIC1,1/08/2021 22:30,5348.45,MEDIUM
VIC1,1/08/2021 23:00,5168.5,MEDIUM
VIC1,1/08/2021 23:30,5223.98,MEDIUM
VIC1,2/08/2021 0:00,5147.52,MEDIUM
VIC1,2/08/2021 0:30,4944.52,MEDIUM
VIC1,2/08/2021 1:00,4732.65,MEDIUM
VIC1,2/08/2021 1:30,4598.84,LOW
VIC1,2/08/2021 2:00,4456.52,LOW
VIC1,2/08/2021 2:30,4316.32,LOW
VIC1,2/08/2021 3:00,4197.81,LOW
VIC1,2/08/2021 3:30,4104.46,LOW
VIC1,2/08/2021 4:00,4044.48,LOW
VIC1,2/08/2021 4:30,4082.66,LOW
VIC1,2/08/2021 5:00,3876.35,LOW
VIC1,2/08/2021 5:30,4130.96,LOW
VIC1,2/08/2021 6:00,4570.84,LOW
VIC1,2/08/2021 6:30,5058.61,LOW
VIC1,2/08/2021 7:00,5587.76,LOW
VIC1,2/08/2021 7:30,6123.93,MEDIUM
VIC1,2/08/2021 8:00,6498.33,MEDIUM
VIC1,2/08/2021 8:30,6599.07,LOW
VIC1,2/08/2021 9:00,6344.2,LOW
VIC1,2/08/2021 9:30,6068.56,LOW
VIC1,2/08/2021 10:00,5720.41,LOW
VIC1,2/08/2021 10:30,5340.83,LOW
VIC1,2/08/2021 11:00,5030.82,LOW
VIC1,2/08/2021 11:30,4793.65,LOW
VIC1,2/08/2021 12:00,4592.12,LOW
VIC1,2/08/2021 12:30,4464.83,LOW
VIC1,2/08/2021 13:00,4382.02,LOW
VIC1,2/08/2021 13:30,4432.88,LOW
VIC1,2/08/2021 14:00,4461.82,LOW
VIC1,2/08/2021 14:30,4451.53,LOW
VIC1,2/08/2021 15:00,4447.59,LOW
VIC1,2/08/2021 15:30,4611.02,LOW
VIC1,2/08/2021 16:00,4852.6,LOW
VIC1,2/08/2021 16:30,5260.23,LOW
VIC1,2/08/2021 17:00,5698.12,LOW
VIC1,2/08/2021 17:30,6198.91,MEDIUM
VIC1,2/08/2021 18:00,6636.64,MEDIUM
VIC1,2/08/2021 18:30,6914.27,MEDIUM
VIC1,2/08/2021 19:00,6844.66,MEDIUM
VIC1,2/08/2021 19:30,6675.07,MEDIUM
VIC1,2/08/2021 20:00,6514.67,MEDIUM
VIC1,2/08/2021 20:30,6357.96,MEDIUM
VIC1,2/08/2021 21:00,6187.8,MEDIUM
VIC1,2/08/2021 21:30,6001.41,MEDIUM
VIC1,2/08/2021 22:00,5780.58,LOW
VIC1,2/08/2021 22:30,5446.17,LOW
VIC1,2/08/2021 23:00,5165.9,LOW
VIC1,2/08/2021 23:30,5255.05,MEDIUM
VIC1,3/08/2021 0:00,5160.12,MEDIUM
VIC1,3/08/2021 0:30,4967.14,LOW
VIC1,3/08/2021 1:00,4853.5,LOW
VIC1,3/08/2021 1:30,4699.53,LOW
VIC1,3/08/2021 2:00,4540.92,LOW
VIC1,3/08/2021 2:30,4422.2,LOW
VIC1,3/08/2021 3:00,4336.54,LOW
VIC1,3/08/2021 3:30,4267.23,LOW
VIC1,3/08/2021 4:00,4260.22,LOW
VIC1,3/08/2021 4:30,4242.7,LOW
VIC1,3/08/2021 5:00,4348.9,LOW
VIC1,3/08/2021 5:30,4488.03,LOW
VIC1,3/08/2021 6:00,4787.56,LOW
VIC1,3/08/2021 6:30,5247.67,LOW
VIC1,3/08/2021 7:00,5742.28,LOW
VIC1,3/08/2021 7:30,6160.21,MEDIUM
VIC1,3/08/2021 8:00,6469.65,MEDIUM
VIC1,3/08/2021 8:30,6579.04,MEDIUM
VIC1,3/08/2021 9:00,6419.17,LOW
VIC1,3/08/2021 9:30,6202.48,MEDIUM
VIC1,3/08/2021 10:00,5793.7,LOW
VIC1,3/08/2021 10:30,5567.54,LOW
VIC1,3/08/2021 11:00,5326.91,LOW
VIC1,3/08/2021 11:30,5363.52,LOW
VIC1,3/08/2021 12:00,5400.11,LOW
VIC1,3/08/2021 12:30,5369.95,LOW
VIC1,3/08/2021 13:00,5222.89,LOW
VIC1,3/08/2021 13:30,5137.12,LOW
VIC1,3/08/2021 14:00,5060.96,LOW
VIC1,3/08/2021 14:30,4928.98,LOW
VIC1,3/08/2021 15:00,5031.43,LOW
VIC1,3/08/2021 15:30,5236.79,LOW
VIC1,3/08/2021 16:00,5536.58,LOW
VIC1,3/08/2021 16:30,5858.97,LOW
VIC1,3/08/2021 17:00,6223.54,MEDIUM
VIC1,3/08/2021 17:30,6583.2,MEDIUM
VIC1,3/08/2021 18:00,6946.68,MEDIUM
VIC1,3/08/2021 18:30,7197.61,MEDIUM
VIC1,3/08/2021 19:00,7047.18,MEDIUM
VIC1,3/08/2021 19:30,6862.21,MEDIUM
VIC1,3/08/2021 20:00,6697.35,MEDIUM
VIC1,3/08/2021 20:30,6448.1,MEDIUM
VIC1,3/08/2021 21:00,6269.76,MEDIUM
VIC1,3/08/2021 21:30,6047.27,LOW
VIC1,3/08/2021 22:00,5834.54,LOW
VIC1,3/08/2021 22:30,5558.3,MEDIUM
VIC1,3/08/2021 23:00,5320.23,LOW
VIC1,3/08/2021 23:30,5373.73,LOW
VIC1,4/08/2021 0:00,5275,LOW
VIC1,4/08/2021 0:30,5056.92,MEDIUM
VIC1,4/08/2021 1:00,4853.62,LOW
VIC1,4/08/2021 1:30,4718.21,LOW
VIC1,4/08/2021 2:00,4550.88,LOW
VIC1,4/08/2021 2:30,4442.65,LOW
VIC1,4/08/2021 3:00,4301.32,LOW
VIC1,4/08/2021 3:30,4222.37,LOW
VIC1,4/08/2021 4:00,4188.15,LOW
VIC1,4/08/2021 4:30,4185.98,LOW
VIC1,4/08/2021 5:00,4289.07,LOW
VIC1,4/08/2021 5:30,4480.1,LOW
VIC1,4/08/2021 6:00,4684.08,LOW
VIC1,4/08/2021 6:30,5132.76,LOW
VIC1,4/08/2021 7:00,5631.92,MEDIUM
VIC1,4/08/2021 7:30,6080.5,MEDIUM
VIC1,4/08/2021 8:00,6446.57,MEDIUM
VIC1,4/08/2021 8:30,6597.85,HIGH
VIC1,4/08/2021 9:00,6499.51,MEDIUM
VIC1,4/08/2021 9:30,6359.85,MEDIUM
VIC1,4/08/2021 10:00,6113.52,MEDIUM
VIC1,4/08/2021 10:30,5766.06,MEDIUM
VIC1,4/08/2021 11:00,5474.57,LOW
VIC1,4/08/2021 11:30,5363.39,MEDIUM
VIC1,4/08/2021 12:00,5245.57,LOW
VIC1,4/08/2021 12:30,5182.59,LOW
VIC1,4/08/2021 13:00,5071.46,LOW
VIC1,4/08/2021 13:30,5110.64,LOW
VIC1,4/08/2021 14:00,5167.09,LOW
VIC1,4/08/2021 14:30,5290.26,MEDIUM
VIC1,4/08/2021 15:00,5282.55,LOW
VIC1,4/08/2021 15:30,5390.07,MEDIUM
VIC1,4/08/2021 16:00,5617.73,MEDIUM
VIC1,4/08/2021 16:30,5886.19,MEDIUM
VIC1,4/08/2021 17:00,6202.06,MEDIUM
VIC1,4/08/2021 17:30,6484.37,MEDIUM
VIC1,4/08/2021 18:00,6757.41,HIGH
VIC1,4/08/2021 18:30,6831.32,HIGH
VIC1,4/08/2021 19:00,6805.56,HIGH
VIC1,4/08/2021 19:30,6647.2,MEDIUM
VIC1,4/08/2021 20:00,6461.32,MEDIUM
VIC1,4/08/2021 20:30,6274.47,MEDIUM
VIC1,4/08/2021 21:00,6081.46,MEDIUM
VIC1,4/08/2021 21:30,5867.43,MEDIUM
VIC1,4/08/2021 22:00,5614.6,MEDIUM
VIC1,4/08/2021 22:30,5350.13,MEDIUM
VIC1,4/08/2021 23:00,5084.55,MEDIUM
VIC1,4/08/2021 23:30,5182.56,MEDIUM
VIC1,5/08/2021 0:00,5055.47,MEDIUM
VIC1,5/08/2021 0:30,4835.97,LOW
VIC1,5/08/2021 1:00,4727.71,LOW
VIC1,5/08/2021 1:30,4546.82,LOW
VIC1,5/08/2021 2:00,4344.27,LOW
VIC1,5/08/2021 2:30,4247.8,LOW
VIC1,5/08/2021 3:00,4187.44,LOW
VIC1,5/08/2021 3:30,4170.32,LOW
VIC1,5/08/2021 4:00,4150.52,LOW
VIC1,5/08/2021 4:30,4196.87,LOW
VIC1,5/08/2021 5:00,4247.14,LOW
VIC1,5/08/2021 5:30,4452.6,LOW
VIC1,5/08/2021 6:00,4630.25,LOW
VIC1,5/08/2021 6:30,5108.96,LOW
VIC1,5/08/2021 7:00,5619.65,MEDIUM
VIC1,5/08/2021 7:30,6042.12,MEDIUM
VIC1,5/08/2021 8:00,6394.52,MEDIUM
VIC1,5/08/2021 8:30,6398.68,MEDIUM
VIC1,5/08/2021 9:00,6284.77,MEDIUM
VIC1,5/08/2021 9:30,6133.87,MEDIUM
VIC1,5/08/2021 10:00,5790.63,MEDIUM
VIC1,5/08/2021 10:30,5577.18,LOW
VIC1,5/08/2021 11:00,5397.58,LOW
VIC1,5/08/2021 11:30,5220.97,LOW
VIC1,5/08/2021 12:00,5137.35,LOW
VIC1,5/08/2021 12:30,5077.48,LOW
VIC1,5/08/2021 13:00,5057.5,LOW
VIC1,5/08/2021 13:30,5184.17,LOW
VIC1,5/08/2021 14:00,5188.51,LOW
VIC1,5/08/2021 14:30,5140.44,LOW
VIC1,5/08/2021 15:00,5162.23,LOW
VIC1,5/08/2021 15:30,5324.66,LOW
VIC1,5/08/2021 16:00,5490.84,LOW
VIC1,5/08/2021 16:30,5753.57,LOW
VIC1,5/08/2021 17:00,6036.98,MEDIUM
VIC1,5/08/2021 17:30,6246.72,MEDIUM
VIC1,5/08/2021 18:00,6416.19,MEDIUM
VIC1,5/08/2021 18:30,6337.44,MEDIUM
VIC1,5/08/2021 19:00,6235.24,MEDIUM
VIC1,5/08/2021 19:30,6158.32,MEDIUM
VIC1,5/08/2021 20:00,6178.22,MEDIUM
VIC1,5/08/2021 20:30,6012.02,MEDIUM
VIC1,5/08/2021 21:00,5862.82,MEDIUM
VIC1,5/08/2021 21:30,5643.76,MEDIUM
VIC1,5/08/2021 22:00,5393.05,MEDIUM
